title,year,topic,probability,custom_label
THERAPEUTIC POTENTIAL OF MESENCHYMAL STEM CELL-DERIVED SECRETOME IN AUTOIMMUNE PATIENTS,2023,45,5.199537483102881e-07,Topic 45
Therapeutic potential of metformin in normal glucose tolerant persons with metabolic syndrome,2020,23,8.185933564632936e-06,Topic 23
Therapeutic Potential of Myrtenal and Its Derivatives—A Review,2023,-1,0.0,Outlier
Therapeutic potential of phenylethanoid glycosides: A systematic review,2020,1,2.591872735926213e-09,Topic 1
Therapeutic relationships: Their specificity in predicting outcomes for people with psychosis using clinical and vocational services,2010,15,0.0,Topic 15
Therapeutic Results and Survival of Patients with Myelofibrosis Treated with Ruxolitinib—A Real-Life Longitudinal Study,2023,31,0.004459599285244547,Topic 31
"Therapeutic success of tiotropium/olodaterol, measured using the clinical COPD questionnaire (CCQ), in routine clinical practice: A multinational non-interventional study",2021,7,0.0,Topic 7
Therapy of coronavirus infection,2021,3,4.0973250833038844e-05,Topic 3
Therapy of ovarian inactivity in postpartum bulgarian murrah buffaloes by PRID and Ovsynch estrus synchronization protocols,2012,9,0.00036431706288811677,Topic 9
Therapy with L-thyroxine and Omnadren after Cardiac Surgery. A Case Report; [Терапия L-тироксином и омнадреном после операций на сердце. Клинический случа],2019,56,0.0,Topic 56
Thermal changes in the hard dental tissue at diode laser root canal treatment,2014,4,1.2314939228984683e-05,Topic 4
Thermal properties of electrospun polyvinylpyrrolidone/titanium tetraisopropoxide composite nanofibers,2019,21,0.0002644463951950801,Topic 21
Thermal stability and secondary structure of feruloylated Rapana thomasiana hemocyanin,2019,61,0.0,Topic 61
Thermodynamic analysis and molecular modeling of rapana venosa hemocyanin—functional unit rvh2-e,2009,-1,0.0,Outlier
Thermodynamic and Kinetic Studies of the Precipitation of Double-Doped Amorphous Calcium Phosphate and Its Behaviour in Artificial Saliva,2024,4,0.00018416379000253699,Topic 4
Thermodynamic Signatures of Blood Plasma Proteome in Neurodegenerative Pathologies,2023,-1,0.0,Outlier
Thermographic examination of prick test reactions with local anesthetic,2020,13,0.02634336753072738,Topic 13
Thermoplastic 3D printing technology using a single filament for producing realistic patient-derived breast models,2022,-1,0.0,Outlier
"Thermoresponsive Polyphosphoester via Polycondensation Reactions: Synthesis, Characterization, and Self-Assembly",2022,11,0.0012764998338420188,Topic 11
Thermostability and photostability of photosystem II of the resurrection plant Haberlea rhodopensis studied by chlorophyll fluorescence,2006,0,0.0,Topic 0
Thermostable enzymes and polysaccharides produced by thermophilic bacteria isolated from Bulgarian hot springs,2018,40,0.0,Topic 40
Thermotolerant yeast strains producers of galacto-oligosaccharides,2010,40,0.0003612425133856626,Topic 40
Thermotropic phase behavior and headgroup interactions of the nonbilayer lipids phosphatidylethanolamine and monogalactosyldiacylglycerol in the dry state,2011,60,0.0,Topic 60
Thin layered drawing media probed by THz time-domain spectroscopy,2017,21,0.002186518444208246,Topic 21
Thin-film coating of Cu-Co oxide catalyst on lanthana/zirconia films electrodeposited on stainless steel,2003,21,0.0,Topic 21
Thinking about the nerve impulse: A critical analysis of the electricity-centered conception of nerve excitability,2018,-1,0.0,Outlier
"Thinness, overweight, and obesity in 6- to 9-year-old children from 36 countries: The World Health Organization European Childhood Obesity Surveillance Initiative—COSI 2015–2017",2021,24,0.0,Topic 24
Thioredoxins o1 and h2 jointly adjust mitochondrial dihydrolipoamide dehydrogenase-dependent pathways towards changing environments,2024,0,3.236103197967434e-08,Topic 0
Thoracic spinal anesthesia with intrathecal sedation for lower back surgery: a retrospective cohort study,2024,8,2.1353390049443577e-05,Topic 8
Thoracolumbar distraction fractures in advanced pregnancy: A contribution of two case reports,2000,-1,0.0,Outlier
"Threatened bryophytes in bulgaria: Current knowledge, distribution patterns, threats, and conservation activities",2009,0,0.018413957117100817,Topic 0
THREE CASES OF ENCEPHALOPATHY / DISSEMINATED ENCEPHALOMYELITIS IN SARS-COV-2 INFECTION,2022,3,0.0003573613210121929,Topic 3
Three ipsilateral paracondylar processes with other skull base variations: case report,2022,-1,0.0,Outlier
Three live births after human embryo vitrification with the use of aluminum oxide as an intermediate cooling agent: a case report,2024,9,0.0002631399330992781,Topic 9
Three methods for estimation of changes in frequency characteristics of potentials elicited by long-lasting (fatiguing) activity of isolated muscle fibres,2010,8,3.789619269251807e-10,Topic 8
"Three month treatment of reactive arthritis with azithromycin: A EULAR double blind, placebo controlled study",2004,63,0.0,Topic 63
Three new species of Trissolcus ashmead (Hymenoptera: Platygastroidea: Scelionidae) from Bulgaria,2013,0,0.019419027775131423,Topic 0
Three novel SLC2A1 mutations in Bulgarian patients with different forms of genetic generalized epilepsy reflecting the clinical and genetic diversity of GLUT1-deficiency sydnrome,2018,12,0.0033361016265568044,Topic 12
Three parametric biosensor measurement system,2005,21,0.0023021168616952675,Topic 21
"Three species of Magnibursatus Naidenova, 1969 (Digenea: Derogenidae) from Atlantic and Black Sea marine teleosts",2003,0,3.505097456072787e-25,Topic 0
Three-Dimensional Pyrene-Fused N-Heteroacenes,2019,-1,0.0,Outlier
Three-Dimensional Structural Stability and Local Electrostatic Potential at Point Mutations in Spike Protein of SARS-CoV-2 Coronavirus,2024,42,0.000176051650065285,Topic 42
Three-year efficacy and safety of tenofovir disoproxil fumarate treatment for chronic hepatitis B,2011,5,0.0031764884267645476,Topic 5
Three-year outcomes of A Randomized Multicentre Trial Comparing Revascularization and Optimal Medical Therapy for Chronic Total Coronary Occlusions (EuroCTO),2023,2,0.0,Topic 2
"Thresholds of Toxicological Concern for cosmetics-related substances: New database, thresholds, and enrichment of chemical space",2017,78,0.0,Topic 78
"Thromboembolic Disease in Patients With Cancer and COVID-19: Risk Factors, Prevention and Practical Thromboprophylaxis Recommendations–State-of-the-Art",2022,3,0.0070548877491383695,Topic 3
THROMBOPHILIA IN BUDD-CHIARI SYNDROME PATIENT,2022,-1,0.0,Outlier
"Thrombospondin-1/CD47 signaling modulates transmembrane cation conductance, survival, and deformability of human red blood cells",2020,-1,0.0,Outlier
"Thrombotic Incidents in Patients with Myelofibrosis Suggest to be Independent of JAK2 V617F Mutational Status; [Тромботические инциденты у пациентов с миелофиброзом предполагают, что они не зависят от мутационного статуса JAK2 V617F]",2022,31,0.004250537054813583,Topic 31
"Thylakoid membrane reorganization, induced by growth light intensity, affects the plants susceptibility to drought stress",2020,0,9.243595397378976e-08,Topic 0
"Thymoma type B2 progression, due to fear of contamination, in association with hydrocephalus: A case report of avoidant behavior during COVID-19 pandemic",2022,57,0.0007370008500480466,Topic 57
Thyroglossal duct cyst carcinoma,2020,-1,0.0,Outlier
Thyroid autoimmunity in bipolar disorder: A systematic review,2017,-1,0.0,Outlier
Thyroid cancer incidence in bulgaria before and after the introduction of universal salt iodization: An analysis of the national cancer registry data,2020,56,0.00014830055925689397,Topic 56
Thyroid dysfunction and cardiovascular risk factors in Bulgarian adults,2013,56,0.0,Topic 56
Thyroid dysfunction as a long-term post-COVID-19 complication in mild-to-moderate COVID-19,2023,3,2.53489083830117e-12,Topic 3
Thyroid hormonal axis regulates protein C anticoagulation pathway in rats,2011,56,0.0,Topic 56
"THYROTOXICOSIS AND ITS RELATION TO SARCOPENIA, MUSCLE STRENGTH, MUSCLE MASS AND PHYSICAL PERFORMANCE",2023,-1,0.0,Outlier
"THYROTROPIN-RECEPTOR ANTIBODIES, IMMUNOGLOBULIN E AND ANTINUCLEAR ANTIBODIES IN PATIENTS WITH GRAVES’ DISEASE AND GRAVES’ ORBITOPATHY",2021,56,0.0,Topic 56
TI-6AL-4V alloy and β-tricalcium phosphate-based systems for in vitro study of mesenchymal stem cell functions at implant–tissue interface,2020,4,0.0029250594958420265,Topic 4
Ticagrelor Alone Versus Dual Antiplatelet Therapy From 1 Month After Drug-Eluting Coronary Stenting,2019,-1,0.0,Outlier
Ticagrelor for Secondary Prevention of Atherothrombotic Events in Patients With Multivessel Coronary Disease,2018,-1,0.0,Outlier
Ticagrelor monotherapy beyond one month after PCI in ACS or stable CAD in elderly patients: A pre-specified analysis of the GLOBAL LEADERS trial,2020,-1,0.0,Outlier
Ticagrelor versus clopidogrel in patients with acute coronary syndromes and a history of stroke or transient ischemic attack,2012,-1,0.0,Outlier
Tick-Borne Diseases—Still a Challenge: A Review,2024,5,8.176668734571205e-134,Topic 5
"Tick-borne encephalitis in Bulgaria, 2009 to 2012",2013,5,0.0,Topic 5
Tight junction protein claudin-12 is involved in cell migration during metastasis,2021,45,0.00017864487029602098,Topic 45
Time estimation is associated with the levels of distress in patients prior to starting radiotherapy,2024,-1,0.0,Outlier
Time lag model for batch bioreactor simulation accounting the effect of micro-organism mortality,2015,-1,0.0,Outlier
Time to face the challenge of multimorbidity. A European perspective from the joint action on chronic diseases and promoting healthy ageing across the life cycle (JA-CHRODIS),2015,68,0.007056936705883795,Topic 68
Time-delayed bioreactor model of phenol and cresol mixture degradation with interaction kinetics,2021,-1,0.0,Outlier
Time-resolved fluorescence study of excitation energy transfer in the cyanobacterium Anabaena PCC 7120,2020,0,0.009335864103725224,Topic 0
Timed picture naming in seven languages,2003,-1,0.0,Outlier
Timed written picture naming in 14 European languages,2018,-1,0.0,Outlier
Timing avian long-distance migration: From internal clock mechanisms to global flights,2017,0,0.015130986014379271,Topic 0
Timing of invasive strategy in diabetic and non-diabetic patients with non-ST-segment elevation acute coronary syndrome,2013,2,0.0,Topic 2
Tinea Barbae Profunda Caused by Trichophyton Rubrum – an Autoinoculation from a Primary Tinea Pedis,2021,13,0.005630708121034238,Topic 13
Tinea profunda of the genital area. Successful treatment of a rare skin disease,2016,13,0.007476758347838252,Topic 13
Tissue microarray study of znf217 copy number changes in larynx carcinoma,2006,49,0.0029557089904357074,Topic 49
"TLR2 elicits IL-17-mediated RANKL expression, IL-17, and OPG production in neutrophils from arthritic mice",2014,82,0.0,Topic 82
TLR4 polymorphisms seem not to be associated with prediabetes and type 2 diabetes but predispose to diabetic retinopathy; TLR4 polymorphisms in glucose continuum,2017,-1,0.0,Outlier
TLR4 signalling protects Sertoli cells from cell stress via reprogramming inflammasome and autophagy pathways in MAPK1/ERK2 dependent way,2023,9,0.00388250506395471,Topic 9
TNC and GJA1 Are Putative Progenitor Markers That Are Localized in the Perivascular Adventitia of the Adult Monkey Brain Subventricular Niche,2025,27,0.0,Topic 27
To the issue of formation of acetoin and diacetyl in dough part manufactured products,2001,-1,0.0,Outlier
To Tie or Not to Tie-Over Full-Thickness Skin Grafts in Dermatologic Surgery: A Systematic Review of the Literature,2021,-1,0.0,Outlier
Tobacco point-of-sale displays in England: A snapshot survey of current practices,2010,46,1.878671615966133e-09,Topic 46
Tobacco rattle virus (trv) transmission by sugar beet seeds,2005,0,0.007845965046161772,Topic 0
Tobacco resinoid (Nicotiana tabacum L.) as an active ingredient of cosmetic gels,2019,1,0.0009440955602800517,Topic 1
Tobacco smokers as target group for complicated coronavirus infection,2022,3,1.4980043219893952e-09,Topic 3
Tobamovirus strain p101 isolated from pepper in Bulgaria,2005,0,0.014766064043702636,Topic 0
Tobramycin inhalation powder manufactured by improved process in cystic fibrosis: the randomized EDIT trial,2013,6,0.0012565830146505708,Topic 6
Tocilizumab-coated solid lipid nanoparticles loaded with cannabidiol as a novel drug delivery strategy for treating COVID-19: A review,2023,3,0.005007920135932115,Topic 3
"Tofacitinib in the treatment of skin and musculoskeletal involvement in patients with systemic sclerosis, evaluated by ultrasound",2021,-1,0.0,Outlier
Together from kindergarten: exploring quality to inform inclusion in early childhood settings in Bulgaria,2023,-1,0.0,Outlier
