title,year,topic,probability,custom_label
"Comprehensive Exploration of Antinuclear Antibodies (ANAs): Unveiling Clinical Significance, Associations with Cancer, and the Nuances of Differential Diagnosis in Positive ANA Patients",2024,16,0.0,Topic 16
"Interdisciplinary management of FGF23-related phosphate wasting syndromes: a Consensus Statement on the evaluation, diagnosis and care of patients with X-linked hypophosphataemia",2022,60,0.0,Topic 60
Global Retinoblastoma Presentation and Analysis by National Income Level,2020,33,3.392998581472041e-18,Topic 33
"Prevalence of depression, anxiety and stress after the COVID-19 pandemic period among students at the Medical University of Sofia; Significance of demographic, educational, and pandemic-related variables",2023,0,3.379720269538835e-22,Topic 0
A Global Declaration on Appropriate Use of Antimicrobial Agents across the Surgical Pathway,2017,3,0.005377141450094477,Topic 3
FOCUS ULTRASOUND FOR CARDIOLOGY PRACTICE. RUSSIAN CONSENSUS DOCUMENT,2021,-1,0.0,Outlier
The current state of forensic imaging - perspectives,2025,-1,0.0,Outlier
Assessment of lipid-lowering treatment in Bulgaria - The CEPHEUS study,2013,50,0.0,Topic 50
Examining the interplay between HPV knowledge and participants' propensity for vaccination,2024,2,0.007015541754122564,Topic 2
Local therapy of cancer with free IL-2,2008,78,0.0,Topic 78
COMPLETE RESPONSE IN SYNCHRONOUS EARLY BREAST AND LUNG CANCER,2020,68,0.0,Topic 68
ADALIMUMAB INDUCTION AND MAINTAINING REMISSION FOR CROHN'S DISEASE IN PATIENT WHO LOST RESPONSE TO INFLIXIMAB. Case report,2016,-1,0.0,Outlier
"NUMBERS AND ARRIVAL DYNAMICS OF COMMUNALLY ROOSTING MAGPIES (PICA PICA) IN THE DENDROLOGICAL PARK OF THE UNIVERSITY OF FORESTRY - SOFIA, BULGARIA",2009,7,0.0027062451324234744,Topic 7
Genetic Diversity of Bubalus bubalis in Germany and Global Relations of Its Genetic Background,2021,7,0.001283750404001825,Topic 7
A methodology for the automatic evaluation of data quality and completeness of nanomaterials for risk assessment purposes,2022,-1,0.0,Outlier
The Controversial Nature of Some Non-Starter Lactic Acid Bacteria Actively Participating in Cheese Ripening,2023,18,0.0,Topic 18
"The Randomized, Multicenter, Open-Label, Controlled POLBOS 3 Trial Comparing Regular Drug-Eluting Stents and the Sirolimus-Eluting BiOSS LIM C Dedicated Coronary Bifurcation Stent: Four-Year Results",2024,-1,0.0,Outlier
Diagnosis and Treatment of Liver Disease: Current Trends and Future Directions,2023,-1,0.0,Outlier
Cost-effectiveness of therapeutic drug monitoring (TDM) of biologic treatment in rheumatic diseases: a narrative review,2023,4,0.006963666518815019,Topic 4
SURGICAL APPROACHES TO THE SHOULDER JOINT IN UNIPOLAR POST FRACTURE ENDOPROSTHESIS REPLACEMENT,2020,19,0.0,Topic 19
Computerized Decision Support for Bladder Cancer Treatment Response Assessment in CT Urography: Effect on Diagnostic Accuracy in Multi-Institution Multi-Specialty Study,2022,33,3.680579644116826e-07,Topic 33
Communicative Success in Spatial Dialogue: The Impact of Functional Features and Dialogue Strategies,2017,47,0.0,Topic 47
STATE OF PATIENT SAFETY CULTURE IN BULGARIA: a literature review,2018,15,0.000588848448903097,Topic 15
Students' Well-Being and Academic Engagement: A Multivariate Analysis of the Influencing Factors,2024,-1,0.0,Outlier
Hospital reforms in 11 Central and Eastern European countries between 2008 and 2019: a comparative analysis,2020,15,0.0007150844942777679,Topic 15
Pesticide residues in apples grown under a conventional and integrated pest management system,2009,1,0.0028879064610147854,Topic 1
Inulinase immobilization on polyethylene glycol/polypyrrole multiwall carbon nanotubes producing a catalyst with enhanced thermal and operational stability,2019,55,3.140344440015952e-09,Topic 55
Screening and production of a potent extracellular Arthrobacter creatinolyticus urease for determination of heavy metal ions,2014,-1,0.0,Outlier
Successful mobilization of peripheral blood stem cells in children with cancer using plerixafor (Mozobil™) and granulocyte-colony stimulating factor,2011,24,0.0001676850531425656,Topic 24
"Bifunctionalized Allenes. Part XV. Synthesis of 2,5-dihydro-1,2-oxaphospholes by Electrophilic Cyclization Reaction of Phosphorylated α-Hydroxyallenes",2014,-1,0.0,Outlier
Collective victimhood and acknowledgement of outgroup suffering across history: Majority and minority perspectives,2017,-1,0.0,Outlier
METHODS OF SECURING CHEMICAL KNOWLEDGE AND RECOMMENDATIONS FOR INTERNATIONAL INSTITUTIONS TO ENHANCE CHEMICAL RESEARCH INTEGRITY,2024,-1,0.0,Outlier
Risk Propensity as a Personality Antecedent of Emigration Attitudes Among Bulgarian Millennials and Zoomers,2023,46,0.007423733410799515,Topic 46
Epistemic injustice as a bridge between medical sociology and disability studies,2023,-1,0.0,Outlier
Loneliness and vertical and horizontal collectivism and individualism: A multinational study,2023,46,0.0,Topic 46
Infantile Amnesia can be Operationalized as a Psychological Meta Norm in the Development of Memory,2025,47,0.0,Topic 47
Introduction to the study of chromosomal and reproductive patterns in Paraneoptera,2021,7,3.0680956275787734e-05,Topic 7
APPLICATION OF PEDICLE FLAPS FOR WOUND COVERAGE OF LOWER LEG,2013,73,0.0,Topic 73
A COMPARATIVE PHARMACOGNOSTIC STUDY AND ASSESMENT OF ANTIOXIDANT CAPACITY OF THREE SPECIES FROM PLANTAGO GENUS,2018,1,0.0,Topic 1
Insights into possibilities for grouping and read-across for nanomaterials in EU chemicals legislation,2019,-1,0.0,Outlier
Institutional woes of participation: Bulgarian disabled people's organisations and policy-making,2009,-1,0.0,Outlier
"Connectivity, contest and the ties of self-management support for type 2 diabetes: a meta-synthesis of qualitative literature",2016,-1,0.0,Outlier
Models of breast lesions based on three-dimensional X-ray breast images,2019,-1,0.0,Outlier
Synthesis and in vitro activity of platinum(II) complexes of two fluorenylspirohydantoins against a human tumour cell line,2014,37,0.0007244758572221618,Topic 37
Novel Approach for Identification of Basic and Effective Reproduction Numbers Illustrated with COVID-19,2023,-1,0.0,Outlier
Media Representations of Youth Violence in Bulgaria,2012,-1,0.0,Outlier
PID CONTROLLER TUNING BASED ON METAHEURISTIC ALGORITHMS FOR BIOPROCESS CONTROL,2012,-1,0.0,Outlier
Possibilities of High Resolution Inductively Coupled Plasma Optical Emission Spectrometry in the Determination of Trace Elements in Environmental Materials,2013,20,0.0,Topic 20
"Pilot search for cylindrospermopsin-producers in nine shallow Bulgarian waterbodies reveals nontoxic strains of Raphidiopsis raciborskii, R. mediterranea and Chrysosporum bergii",2020,20,9.680549201130901e-94,Topic 20
Energy efficiency networks in eastern Europe and capacity building for urban sustainability: The experience of two municipal networks,2007,20,1.152105480392518e-10,Topic 20
Algal Biodiversity of Nine Megaliths in South-East Bulgaria,2024,20,6.576886602553745e-06,Topic 20
"First record of Harpellales, Orphellales (Kickxellomycotina) and Amoebidiales (Mesomycetozoea) from Bulgaria, including a new species of Glotzia",2020,7,0.0023870990552006233,Topic 7
Extraction of Fennel (Foeniculum vulgare) Seeds: Process Optimization and Antioxidant Capacity of the Extracts,2016,1,0.0,Topic 1
Special criminal sanctions for offenders with mental disorders: Tendencies and challenges in Bulgaria and Norway,2024,25,7.493233273514804e-07,Topic 25
Management of intra-abdominal infections: recommendations by the WSES 2016 consensus conference,2017,-1,0.0,Outlier
Survey of Diagnostic Services for Genital Herpes in Fourteen Countries in Eastern Europe,2011,-1,0.0,Outlier
Quantitative structure-skin permeability relationships,2017,27,0.00408008569322771,Topic 27
Plant organic farming research-current status and opportunities for future development,2018,-1,0.0,Outlier
Quantifying the wind dispersal of Culicoides species in Greece and Bulgaria,2007,10,0.0004637364016664191,Topic 10
"Mass spectrometry-based metabolomics: a guide for annotation, quantification and best reporting practices",2021,-1,0.0,Outlier
Guadecitabine vs treatment choice in newly diagnosed acute myeloid leukemia: a global phase 3 randomized study,2023,24,0.002565073666815015,Topic 24
"Safety, Immunogenicity, and Hemostatic Efficacy of Nonacog Gamma in Patients With Severe or Moderately Severe Hemophilia B: A Continuation Study",2020,69,0.0,Topic 69
"Patient Access, Unmet Medical Need, Expected Benefits, and Concerns Related to the Utilisation of Biosimilars in Eastern European Countries: A Survey of Experts",2018,13,0.0,Topic 13
Management of preterm labor: Clinical practice guideline and recommendation by the WAPM-World Association of Perinatal Medicine and the PMF-Perinatal Medicine Foundation,2023,34,1.489706741696069e-10,Topic 34
The use of antenatal corticosteroids for fetal maturation: clinical practice guideline by the WAPM-World Association of Perinatal Medicine and the PMF-Perinatal Medicine foundation,2022,34,0.0004123283453380003,Topic 34
Comparative study of astigmatic changes following pterygium excision with conjunctival autograft transplantation,2018,27,0.0,Topic 27
First trimester examination of fetal anatomy: clinical practice guideline by the World Association of Perinatal Medicine (WAPM) and the Perinatal Medicine Foundation (PMF),2022,34,6.428630175880191e-08,Topic 34
INVESTIGATION OF CARBOXYMETHYL CELLULOSE ADSORPTION ON A MODEL CHARGED INTERFACE,2009,-1,0.0,Outlier
First detection of OXA-24 carbapenemase-producing Acinetobacter baumannii isolates in Bulgaria,2014,3,0.0,Topic 3
Protection of Human Beings Trafficked for the Purpose of Organ Removal: Recommendations,2016,6,0.0021249695788280376,Topic 6
Comparative quantitative profiling of rare justicidin B in in vitro cultivated Linum species,2024,1,0.00035638285833788073,Topic 1
Serum and Synovial Levels of Cathepsin G and Cathepsin K in Patients with Psoriatic Arthritis and Their Correlation with Disease Activity Indices,2023,4,0.006584949888076256,Topic 4
Systematic Review of the Epidemiological Burden of Myalgic Encephalomyelitis/Chronic Fatigue Syndrome Across Europe: Current Evidence and EUROMENE Research Recommendations for Epidemiology,2020,65,0.005068096541886896,Topic 65
Review on the NGS-based studies of microbiotas of artisanal and regional kinds of cheese with potential as functional foods: composition and functional analysis,2024,18,0.0,Topic 18
Current pathophysiological views on vibration-induced Raynaud's phenomenon,2003,-1,0.0,Outlier
Recent Advances in the Application of Nitro(het)aromatic Compounds for Treating and/or Fluorescent Imaging of Tumor Hypoxia,2024,-1,0.0,Outlier
"Antibacterial, Antifungal, Antiviral Activity, and Mechanisms of Action of Plant Polyphenols",2024,1,8.073558787470387e-13,Topic 1
Anticancer Nanoparticle Carriers of the Proapoptotic Protein Cytochrome c,2025,9,0.003295483903294996,Topic 9
Assessment of presence and characteristics of multipotent stromal cells in human endometrium and decidua,2010,-1,0.0,Outlier
The impact of dietary intervention on myokines: a narrative review,2024,-1,0.0,Outlier
Interleukin-6: Unravelling its role in sarcopenia pathogenesis and exploring therapeutic avenues,2023,-1,0.0,Outlier
Exploring the Novel Dimension of Immune Interactions in Pain: JAK Inhibitors' Pleiotropic Potential,2023,4,0.005504718245455453,Topic 4
Polyester-Based (Bio)degradable Polymers as Environmentally Friendly Materials for Sustainable Development,2015,55,0.0,Topic 55
Vestibular disorders following different types of head and neck trauma,2016,-1,0.0,Outlier
ERS International Congress 2017: a peek of outstanding abstracts from the clinical assembly,2017,62,0.0,Topic 62
Natural feed additives and bioactive supplements versus chemical additives as a safe and practical approach to combat foodborne mycotoxicoses,2024,-1,0.0,Outlier
"Vitamin K: Redox-modulation, prevention of mitochondrial dysfunction and anticancer effect",2018,57,0.0,Topic 57
Antisense and Functional Nucleic Acids in Rational Drug Development,2024,-1,0.0,Outlier
"Oxidative Stress, Reductive Stress and Antioxidants in Vascular Pathogenesis and Aging",2023,-1,0.0,Outlier
Endolymph Composition: Paradigm or Inevitability?,2018,26,0.00891566161551523,Topic 26
Pharmacological Activities of Schiff Bases and Their Derivatives with Low and High Molecular Phosphonates,2023,37,0.0,Topic 37
Review on the biotechnological and nanotechnological potential of the streptophyte genus Klebsormidium with pilot data on its phycoprospecting and polyphasic identification in Bulgaria,2019,20,8.116964841141396e-09,Topic 20
Surveying selected European feed and livestock production chains for features enabling the case-specific post-market monitoring of livestock for intake and potential health impacts of animal feeds derived from genetically modified crops,2018,-1,0.0,Outlier
"A review of MRI studies in Africa with special focus on quantitative MRI: Historical development, current status and the role of medical physicists",2022,-1,0.0,Outlier
"Enhanced Photodynamic Efficacy Using 1,8-Naphthalimides: Potential Application in Antibacterial Photodynamic Therapy",2022,72,0.0,Topic 72
"Combining Effect and Process Evaluation on European Preschool Children's Snacking Behavior in a Kindergarten-Based, Family-Involved Cluster Randomized Controlled Trial: The ToyBox Study",2020,21,0.002166747444219804,Topic 21
Risk Assessment of Heavy Metals Occurrence in Two Wild Edible Oyster Mushrooms (Pleurotus spp.) Collected from Rajaji National Park,2022,20,0.0012718942612206432,Topic 20
Prediction of Cement Compressive Strength by Combining Dynamic Models of Neural Networks,2021,-1,0.0,Outlier
Non-pharmacological interventions for schizophrenia-analysis of treatment guidelines and implementation in 12 Southeast European countries,2022,-1,0.0,Outlier
Phenotypic characteristics of molar-incisor mineralization-affected teeth. A light and scanning electron microscopy study,2021,0,2.7311881122324486e-42,Topic 0
Genome-wide gene expression profiles of ovarian carcinoma: Identification of molecular targets for the treatment of ovarian carcinoma,2009,22,0.0008637900692458989,Topic 22
"Aseptic Technology for Cryoprotectant-Free Vitrification of Human Spermatozoa by Direct Dropping into Clean Liquid Air: Apoptosis, Necrosis, Motility, and Viability",2020,12,0.0,Topic 12
Epidemiological and Genetic Characteristics of Respiratory Viral Coinfections with Different Variants of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2),2024,-1,0.0,Outlier
PUBLIC AWARENESS ON THE PERFORMANCE OF THE PREVENTIVE ACTIVITY OF CARDIOVAS-CULAR DISEASES IN BULGARIA,2022,15,1.3145831679603987e-06,Topic 15
Dental Status and Associated Factors in a Dentate Adult Population in Bulgaria: A Cross-Sectional Survey,2012,0,0.0005159104925472314,Topic 0
Family Cohesion and Behavioural Problems in Young Adolescents: Mediating Effects of Neighbourhood Cohesion and Moderating Roles of Individual and Family Structure Factors,2025,25,0.0006391532075535213,Topic 25
"Exposure-response relationships between road traffic, railway, and aircraft noise and annoyance in Bulgarian cities",2025,79,0.0,Topic 79
Feeding Spray-Dried Porcine Plasma to Pigs Improves the Protection Afforded by the African Swine Fever Virus (ASFV) BA71 increment CD2 Vaccine Prototype against Experimental Challenge with the Pandemic ASFV-Study 2,2023,-1,0.0,Outlier
Evaluation of metallo-beta-lactamase production in multiple antibiotic-resistant Pseudomonas spp. and Acinetobacter baumannii strains,2018,3,0.0,Topic 3
"ISOLATION, IDENTIFICATION AND REDOX-MODULATION CAPACITY OF HEMOLYMPH'S SUBUNITS FROM RAPANA VENOSA INHABITING THE BULGARIAN BLACK SEA",2024,72,0.0,Topic 72
"Relationship between physical function, disease activity, spinal mobility and bone parameters (trabecular bone score and bone mineral density) in ankylosing spondylitis patients",2015,60,0.001431340902158763,Topic 60
Evaluation of Polyphenols Synthesized in Mature Seeds of Common Bean (Phaseolus vulgaris L.) Advanced Mutant Lines,2024,-1,0.0,Outlier
A jojoba (Simmondsia chinensis) seed cake extracts express hepatoprotective activity against paracetamol-induced toxicity in rats,2022,38,0.0,Topic 38
Bigel formulations of St. John's wort extract in wound healing: toxicological aspects,2023,-1,0.0,Outlier
Transferability of new methods for health technology assessment in the field of diabetes between early and late adopters' countries,2024,33,0.003954575033624313,Topic 33
Protein extracted from Moringa oleifera Lam. Leaves: Bio-evaluation and characterization as suitable plant-based meat-protein alternative,2024,-1,0.0,Outlier
